square_id,model,fit_time_s,predict_time_total_s,predict_time_per_step_ms
5161,ARIMA,2.859892124999533,44.96150837499954,44.871764845308924
5161,LSTM,106.65576270800011,0.45242187500116415,0.4515188373265111
5161,XGBoost,0.3884672500007582,0.003614332999859471,0.0036071187623348015
5059,ARIMA,3.9403775000009773,30.481038582998735,30.420198186625484
5059,LSTM,106.38476004200129,0.4890383750007459,0.4880622504997464
5059,XGBoost,0.30506258300010813,0.005006916999263922,0.004996923152958006
5259,ARIMA,5.426698624998608,30.83480608300124,30.773259563873495
5259,LSTM,106.90524083300079,0.6930785829990782,0.6916951926138505
5259,XGBoost,0.310952666999583,0.0039327909998974064,0.003924941117662082
