square_id,model,fit_time_s,predict_time_total_s,predict_time_per_step_ms
5059,LSTM,22.83510812500026,0.16266724999877624,0.16137624007815105
5059,SARIMA,14.040199125000072,66.39635300000009,65.8693978174604
5059,TCN,38.964513375000024,0.42548687499947846,0.42210999503916513
5161,LSTM,19.81393187499998,0.514865084000121,0.5107788531747232
5161,SARIMA,2.4390051669997774,63.9393001669996,63.43184540376945
5161,TCN,37.37248304199966,0.4367035830000532,0.43323768154767184
5259,LSTM,25.658279125000263,0.16173691699987103,0.16045329067447522
5259,SARIMA,8.768879249999372,71.8194217500004,71.24942633928612
5259,TCN,81.14338558399868,0.48763058400072623,0.48376050000072046
